county,material_tons_disposed,material_tons_in_curbside_recycle,material_tons_in_curbside_organics,material_tons_in_other_diversion,material_tons_generated_sum_of_all_streams,resin_type
Riverside,1613.1747659933528,106.55681380382516,1.7496013194053028,20.479080469336004,1741.9602615859194,PVC
Sacramento,1451.8698683903579,101.99812977513734,1.6574393518739452,14.013161679417141,1569.5385991967864,PVC
San Benito,36.4564354103516,2.311326457766296,0.033157120929214995,1.3202530199077334,40.121172008954844,PVC
San Bernardino,1612.6649007585527,103.65922936821354,1.8479202177844514,20.546690171694976,1738.7187405162458,PVC
San Diego,3828.395298574041,284.2227913386004,3.9774435361931584,44.5494015474812,4161.144934996316,PVC
San Francisco,1998.4625676847972,165.64137497407015,1.8003575814459958,11.603251432378116,2177.507551672692,PVC
San Joaquin,511.302381992724,31.034430357591724,0.536314009216001,5.997105113042335,548.8702314725741,PVC
San Luis Obispo,275.7415512638923,18.307571173660246,0.33493639264416497,3.411929067169329,297.79598789736605,PVC
San Mateo,1089.7881114942913,84.17866692168475,0.9902784838687576,13.769374712866245,1188.726431612711,PVC
Santa Barbara,474.80716247272164,32.486285196982315,0.5211958512885062,6.444352117923822,514.2589956389163,PVC
Santa Clara,2709.167703108036,213.09718209614545,2.4335943424916806,58.942749302224286,2983.6412288488978,PVC
Santa Cruz,245.1553326258446,15.91128221767692,0.28670259462650405,3.7148052173122244,265.0681226554603,PVC
Shasta,156.13843947590357,10.399776849127752,0.19872063885506527,1.704450566104688,168.44138752999106,PVC
Sierra,0.5630090015286863,0.045050903071022386,1.7673916916785643e-4,9.641580792462259e-4,0.6092008018481226,PVC
Siskiyou,29.585742034617628,2.201716427304075,0.034511099769024584,0.3744980854363622,32.19646764712709,PVC
Solano,311.5579040321983,19.350217076804963,0.3942408290286442,4.20209027384989,335.50445221188176,PVC
Sonoma,501.527418264013,32.9932936244266,0.5579619703098613,7.915887664100316,542.9945615228498,PVC
Stanislaus,422.2839903716435,24.335064854694373,0.49757789956462506,4.953098139909464,452.0697312658119,PVC
Sutter,69.59683712406004,4.252716270841586,0.07341078995105944,0.641795176170472,74.56475936102316,PVC
Tehama,45.151730662576014,3.068062348776369,0.03779955257465665,0.569692226521944,48.827284790448985,PVC
Trinity,7.2886148362605585,0.5961921705931132,0.0066929972522736195,0.07615971551294988,7.967659719618895,PVC
Tulare,319.52457170777336,17.41462827742035,0.3320753079409568,3.334268956323914,340.60554424945855,PVC
Tuolumne,44.069637426735994,2.5071613809779856,0.05386282545348563,0.5416487823857271,47.172310415553184,PVC
Ventura,785.6478377251207,52.95015212809675,0.8237123170410997,12.127652926145494,851.549355096404,PVC
Yolo,188.44158406468532,13.383353025411074,0.17042917853918343,2.6280267105096673,204.62339297914525,PVC
Yuba,34.69071932576747,2.3218906086608193,0.04230846161704546,0.3271562231250842,37.38207461917041,PVC
Alameda,8609.598665621415,638.4078153415509,3.9388878765730437,117.8480549343196,9369.79342377386,Other Resins
Alpine,4.010754573541409,0.4368541809366625,0.0011877227499343475,0.01026161413703656,4.459058091365042,Other Resins
Amador,106.01857661270446,6.379081720324047,0.059242907241122335,1.438267029587616,113.89516826985727,Other Resins
Butte,942.3229540455852,71.42985099144671,0.5584777145262673,8.812740276457564,1023.1240230280158,Other Resins
Calaveras,84.81487186475528,6.813798110187161,0.04103499364617526,1.1951569250543232,92.86486189364294,Other Resins
Colusa,78.58142147979771,4.421951745204903,0.059936699550665724,0.7439582703771221,83.8072681949304,Other Resins
Contra Costa,4315.037971194919,308.0041332350378,2.3733396723762503,44.92379147218223,4670.3392355745145,Other Resins
Del Norte,88.79241870094631,6.358394770449477,0.05110344945931469,0.5305450031680824,95.73246192402318,Other Resins
El Dorado,634.3305517003181,39.55863095847553,0.2685767173498409,6.102661089611164,680.2604204657546,Other Resins
Fresno,3790.427058938903,254.91090309317772,1.8889561748805015,38.063897021034464,4085.2908152279956,Other Resins
Glenn,84.42348526030179,5.537006665431672,0.024399340794151902,0.9237577521953186,90.90864901872293,Other Resins
Humboldt,528.4175661259985,37.50216416583617,0.2689346621831656,6.014897310841878,572.2035622648597,Other Resins
Imperial,640.1681778088035,43.46764018867761,0.2097947386664115,4.7564710653008095,688.6020838014482,Other Resins
Inyo,97.50969800405748,7.348525514802306,0.052221001259881855,0.6538288846411077,105.56427340476077,Other Resins
Kern,3038.138933566353,183.99101061614573,1.2552895110022138,28.01877297434846,3251.4040066678494,Other Resins
Kings,448.69257709582223,23.23368527787656,0.20780366173264453,3.8532193381888287,475.98728537362035,Other Resins
Lake,197.80600312826516,17.2754969024018,0.09071553461943002,2.009809812090837,217.18202537737722,Other Resins
Lassen,81.23658522566627,6.034253375661224,0.04661926558543435,0.531749189368051,87.84920705628099,Other Resins
Los Angeles,53729.054326623795,4129.659144782431,23.76638554681022,679.18043378925,58561.660290742286,Other Resins
Madera,407.40918462774243,27.360576221327577,0.2590085208431704,5.785220199812225,440.81398956972544,Other Resins
Marin,1433.742985502543,102.01446460579632,0.6634390623686182,14.655629997562198,1551.07651916827,Other Resins
Mariposa,55.97375643169081,7.012446531910498,0.01686239769436555,0.41397168046859956,63.41703704176427,Other Resins
Mendocino,354.6928067924821,26.6026773740154,0.16453199342636898,4.940307518081114,386.40032367800495,Other Resins
Merced,754.8408523375995,46.359896761972564,0.28240901582944433,9.003318927209737,810.4864770426111,Other Resins
Modoc,30.321395762331665,2.0944058304261772,0.017857076673793274,0.2580360230275085,32.691694692459144,Other Resins
Mono,81.11295292214112,8.035313771773996,0.008568808542249043,0.39931158250196247,89.55614708495932,Other Resins
Monterey,1798.1074868187816,116.48129994236217,0.6567461557904525,14.292554674765682,1929.5380875916999,Other Resins
Napa,757.5883628017718,58.53959904000385,0.40373085147521004,10.142865588947974,826.674558282199,Other Resins
Nevada,316.88244999057656,23.324324550533152,0.18650348717621928,4.461686794616405,344.8549648229023,Other Resins
Orange,19309.897242258216,1361.3829119263826,7.744506491741067,274.9074453084296,20953.932105984764,Other Resins
Placer,1829.37150731958,109.92321602886005,0.8721145609685925,19.129966965515727,1959.296804874924,Other Resins
Plumas,64.16289021639734,4.832190450615572,0.044713786299271946,1.0035263583118175,70.04332081162401,Other Resins
Riverside,7460.7420759993865,536.4836031148205,3.072265813723629,87.9785114637407,8088.276456391672,Other Resins
Sacramento,6856.155908798841,477.1338836415324,3.655818708953072,62.00664989156704,7398.952261040893,Other Resins
San Benito,160.3908821104977,11.522639896810269,0.05370104367235288,5.046419023292522,177.01364207427284,Other Resins
San Bernardino,7483.456706806117,514.0256493060608,3.769060522767568,96.03049464210648,8097.281911277052,Other Resins
San Diego,17898.66703194705,1314.0395412704024,7.817421262006386,199.56885640063018,19420.092850880093,Other Resins
San Francisco,9423.15409544484,709.440022246619,3.30437592506909,54.77784291598968,10190.676336532519,Other Resins
San Joaquin,2331.8355525330408,153.8798914479753,1.063690073182706,28.82708394107274,2515.606217995272,Other Resins
San Luis Obispo,1257.1483123440037,90.82128805876505,0.5901717076889765,14.806055223002776,1363.3658273334604,Other Resins
San Mateo,5160.783392805258,358.45552132654205,1.889676097068226,65.1244488131374,5586.253039042005,Other Resins
Santa Barbara,2184.8693357575976,156.28052328100875,0.9225921674323831,28.036585942299837,2370.1090371483383,Other Resins
Santa Clara,12960.466799504617,901.1228421648104,4.992747699218154,274.2179158550971,14140.800305223744,Other Resins
Santa Cruz,1114.4398268338982,79.29388100958727,0.49771592307757107,15.365376745886932,1209.59680051245,Other Resins
Shasta,728.6122624536807,51.10434136469963,0.4549560602427972,7.055018338544036,787.2265782171672,Other Resins
Sierra,2.8437326699943135,0.2434684820013593,8.115254091089039e-4,0.01039961783352834,3.09841229523831,Other Resins
Siskiyou,135.01288615690487,11.35910735269236,0.07035078477664308,1.5722552145324962,148.01459950890634,Other Resins
Solano,1434.857642035192,94.88983797962732,0.829608989160011,18.511865237858338,1549.0889542418374,Other Resins
Sonoma,2255.5112763269162,163.8087510449474,1.1013899401140141,34.07769753237038,2454.4991148443482,Other Resins
Stanislaus,1882.9138583312224,120.81905979739778,0.9938855513953025,24.45378086360278,2029.1805845436184,Other Resins
Sutter,321.4502921389021,20.533131962153476,0.13746699202287851,2.8799811748128072,345.0008722678913,Other Resins
Tehama,209.68949558324877,15.794855221618189,0.08168743367050142,2.620796012011076,228.18683425054854,Other Resins
Trinity,33.881955708297475,3.171274464150361,0.013445087205313202,0.3448534462704277,37.41152870592357,Other Resins
Tulare,1467.2115408228433,81.7218022537554,0.6831901274144483,15.354827715684522,1564.9713609196979,Other Resins
Tuolumne,203.69707218579228,11.696723786312006,0.11832114725723228,1.9472540650356847,217.45937118439718,Other Resins
Ventura,3664.055548237743,241.28564854362645,1.4322844138379252,54.47835735705353,3961.251838552261,Other Resins
Yolo,868.2948128399627,62.56823114710021,0.3059823778545806,11.876027392935418,943.0450537578528,Other Resins
Yuba,161.56445641229567,11.590547275878102,0.10038970185888985,1.3822532432120485,174.63764663324469,Other Resins
